pde,algorithm,n_obs,obs_noise,n_seeds,f1_l2_mean,f1_l2_std,f2_res_mean,f2_res_std,f3_budget_mean,f3_budget_std
burgers,grid,20.0,0.0,3,0.4918261253465399,0.09769655875855683,0.1026224168534908,0.08642544387899401,220.0,82.80786712108251
