pde,algorithm,n_obs,obs_noise,balancer,hidden_dim,n_layers,n_seeds,lam_data_mean,lam_data_std,lam_data_min,lam_data_max,lam_pde_mean,lam_pde_std,lam_pde_min,lam_pde_max,n_collocation_mean,n_collocation_std,n_collocation_min,n_collocation_max,f1_l2_error_mean,f1_l2_error_std,f1_l2_error_min,f1_l2_error_max,f2_pde_residual_mean,f2_pde_residual_std,f2_pde_residual_min,f2_pde_residual_max,f3_data_budget_mean,f3_data_budget_std,f3_data_budget_min,f3_data_budget_max
burgers,grid,20.0,0.01,fixed,50.0,4.0,60,5.5,4.537975356806497,1.0,10.0,5.5,4.537975356806497,1.0,10.0,200.0,82.33869695926182,100.0,300.0,0.4949670438208654,0.10687832722586021,0.30268330496078033,0.7188653768548605,0.10262314441303412,0.0836915078156404,0.020474813878536224,0.330394446849823,220.0,82.33869695926182,120.0,320.0
