pde,algorithm,n_obs,obs_noise,n_seeds,f1_l2_mean,f1_l2_std,f2_res_mean,f2_res_std,f3_budget_mean,f3_budget_std
cylinder_wake,grid,500.0,0.0,3,0.49503650930192733,0.007346722770357351,0.032638090636788145,0.017294070937608663,700.0,82.80786712108251
